time,values,Mode,Median,37percentile,50percentile
2/03/2016 14:45,98,,,,
2/03/2016 15:07,99,,,,
2/03/2016 15:18,100,,,,
2/03/2016 15:24,101,,,,
2/03/2016 15:25,102,,,,
2/03/2016 15:44,103,,,,
2/03/2016 15:52,104,,,,
2/03/2016 15:59,105,,,,
2/03/2016 16:00,107,,,,
2/03/2016 16:01,108,,,,
2/03/2016 16:11,109,,,,
2/03/2016 16:29,110,,,,
2/03/2016 16:30,111,,,,
2/03/2016 16:35,112,,,,
2/03/2016 16:49,113,,,,
2/03/2016 16:52,114,,,,
2/03/2016 16:56,115,,,,
2/03/2016 17:04,117,,,,
2/03/2016 17:12,118,,,,
2/03/2016 17:20,119,,,,
2/03/2016 17:22,120,,,,
2/03/2016 17:26,121,,,,
2/03/2016 17:51,122,,,,
2/03/2016 18:53,123,,,,
3/03/2016 5:46,122,,,,
3/03/2016 6:12,121,,,,
3/03/2016 6:24,120,,,,
3/03/2016 6:35,119,,,,
3/03/2016 7:12,118,,,,
3/03/2016 7:26,117,,,,
3/03/2016 7:30,116,,,,
3/03/2016 7:35,115,,,,
3/03/2016 7:36,114,,,,
3/03/2016 7:51,113,,,,
3/03/2016 8:01,112,,,,
3/03/2016 8:05,111,,,,
3/03/2016 8:29,110,,,,
3/03/2016 8:32,109,,,,
3/03/2016 8:37,108,,,,
3/03/2016 8:42,106,,,,
3/03/2016 8:44,104,,,,
3/03/2016 8:47,103,,,,
3/03/2016 8:48,102,,,,
3/03/2016 8:55,101,,,,
3/03/2016 8:59,100,,,,
3/03/2016 9:07,99,,,,
3/03/2016 9:08,98,,,,
3/03/2016 9:13,96,,,,
3/03/2016 9:18,95,,,,
3/03/2016 9:20,94,,,,
3/03/2016 9:26,93,,,,
3/03/2016 9:27,92,,,,
3/03/2016 9:28,91,,,,
3/03/2016 9:29,90,,,,
3/03/2016 9:38,89,,,,
3/03/2016 9:39,88,,,,
3/03/2016 9:42,86,,,,
3/03/2016 9:45,85,,,,
3/03/2016 9:52,84,,,,
3/03/2016 9:55,83,,,,
3/03/2016 9:58,82,,,,
3/03/2016 10:23,81,,,,
3/03/2016 14:00,82,,,,
3/03/2016 14:18,83,,,,
3/03/2016 14:22,84,,,,
3/03/2016 14:27,85,,,,
3/03/2016 14:39,86,,,,
3/03/2016 14:42,87,,,,
3/03/2016 14:45,88,,,,
3/03/2016 14:57,89,,,,
3/03/2016 15:12,90,,,,
3/03/2016 15:15,91,,,,
3/03/2016 15:37,92,,,,
3/03/2016 15:47,93,,,,
3/03/2016 16:09,94,,,,
3/03/2016 16:21,95,,,,
3/03/2016 16:25,96,,,,
3/03/2016 16:57,97,,,,
3/03/2016 17:19,98,,,,
3/03/2016 17:55,99,,,,
3/03/2016 18:54,100,,,,
3/03/2016 19:33,101,,,,
4/03/2016 6:49,100,,,,
4/03/2016 6:52,99,,,,
4/03/2016 7:04,98,,,,
4/03/2016 7:24,97,,,,
4/03/2016 7:36,96,,,,
4/03/2016 8:03,95,,,,
4/03/2016 8:05,94,,,,
4/03/2016 8:22,92,,,,
4/03/2016 8:30,91,,,,
4/03/2016 8:41,89,,,,
4/03/2016 8:45,88,,,,
4/03/2016 9:02,87,,,,
4/03/2016 9:05,85,,,,
4/03/2016 9:09,84,,,,
4/03/2016 9:16,83,,,,
4/03/2016 9:17,82,,,,
4/03/2016 9:27,81,,,,
4/03/2016 9:35,80,,,,
4/03/2016 9:36,79,,,,
4/03/2016 9:37,77,,,,
4/03/2016 9:41,76,,,,
4/03/2016 9:42,75,,,,
4/03/2016 9:43,74,,,,
4/03/2016 9:48,72,,,,
4/03/2016 9:50,71,,,,
4/03/2016 9:51,70,,,,
4/03/2016 9:54,69,,,,
4/03/2016 9:58,68,,,,
4/03/2016 10:20,67,,,,
4/03/2016 10:28,66,,,,
4/03/2016 14:02,67,,,,
4/03/2016 14:04,68,,,,
4/03/2016 14:14,69,,,,
4/03/2016 14:16,70,,,,
4/03/2016 14:19,71,,,,
4/03/2016 14:21,72,,,,
4/03/2016 14:37,73,,,,
4/03/2016 14:39,74,,,,
4/03/2016 14:47,75,,,,
4/03/2016 14:48,77,,,,
4/03/2016 14:54,78,,,,
4/03/2016 14:56,79,,,,
4/03/2016 15:06,80,,,,
4/03/2016 15:17,81,,,,
4/03/2016 15:22,82,,,,
4/03/2016 15:25,84,,,,
4/03/2016 15:32,85,,,,
4/03/2016 15:40,86,,,,
4/03/2016 15:41,87,,,,
4/03/2016 15:48,88,,,,
4/03/2016 15:49,89,,,,
4/03/2016 15:53,90,,,,
4/03/2016 15:55,91,,,,
4/03/2016 15:59,92,,,,
4/03/2016 16:08,93,,,,
4/03/2016 16:14,94,,,,
4/03/2016 16:25,95,,,,
4/03/2016 16:27,96,,,,
4/03/2016 16:33,97,,,,
4/03/2016 16:34,98,,,,
4/03/2016 16:37,99,,,,
4/03/2016 16:38,100,,,,
4/03/2016 16:52,101,,,,
4/03/2016 17:02,103,,,,
4/03/2016 17:11,104,,,,
4/03/2016 17:24,105,,,,
4/03/2016 17:26,106,,,,
4/03/2016 17:33,107,,,,
4/03/2016 17:46,109,,,,
4/03/2016 18:00,110,,,,
4/03/2016 18:02,111,,,,
4/03/2016 18:38,112,,,,
4/03/2016 18:44,113,,,,
4/03/2016 18:51,114,,,,
4/03/2016 18:55,115,,,,
4/03/2016 19:14,116,,,,
4/03/2016 19:36,117,,,,
4/03/2016 19:43,118,,,,
4/03/2016 20:22,119,,,,
4/03/2016 20:58,120,,,,
5/03/2016 8:01,119,,,,
5/03/2016 8:04,118,,,,
5/03/2016 8:06,117,,,,
5/03/2016 8:11,116,,,,
5/03/2016 8:23,115,,,,
5/03/2016 8:32,114,,,,
5/03/2016 8:33,113,,,,
5/03/2016 8:38,111,,,,
5/03/2016 8:42,110,,,,
5/03/2016 8:43,108,,,,
5/03/2016 8:50,107,,,,
5/03/2016 9:08,106,,,,
5/03/2016 9:14,105,,,,
5/03/2016 9:18,104,,,,
5/03/2016 9:20,102,,,,
5/03/2016 9:27,101,,,,
5/03/2016 9:28,100,,,,
5/03/2016 9:44,99,,,,
5/03/2016 9:47,98,,,,
5/03/2016 9:52,97,,,,
5/03/2016 9:53,96,,,,
5/03/2016 9:56,95,,,,
5/03/2016 10:57,94,,,,
5/03/2016 14:01,95,,,,
5/03/2016 14:10,96,,,,
5/03/2016 14:31,97,,,,
5/03/2016 14:37,98,,,,
5/03/2016 14:41,99,,,,
5/03/2016 14:59,100,,,,
5/03/2016 15:11,102,,,,
5/03/2016 15:12,103,,,,
5/03/2016 15:13,104,,,,
5/03/2016 15:15,105,,,,
5/03/2016 15:18,106,,,,
5/03/2016 15:20,107,,,,
5/03/2016 15:27,108,,,,
5/03/2016 15:31,109,,,,
5/03/2016 15:47,110,,,,
5/03/2016 15:52,111,,,,
5/03/2016 15:59,112,,,,
5/03/2016 16:01,113,,,,
5/03/2016 16:02,114,,,,
5/03/2016 16:06,116,,,,
5/03/2016 16:14,117,,,,
5/03/2016 16:24,118,,,,
5/03/2016 16:25,119,,,,
5/03/2016 16:34,120,,,,
5/03/2016 16:35,121,,,,
5/03/2016 16:41,122,,,,
5/03/2016 16:55,123,,,,
5/03/2016 17:21,124,,,,
5/03/2016 17:25,125,,,,
5/03/2016 17:26,126,,,,
5/03/2016 17:44,127,,,,
5/03/2016 17:47,128,,,,
5/03/2016 18:06,129,,,,
5/03/2016 18:07,130,,,,
5/03/2016 19:12,131,,,,
5/03/2016 20:07,132,,,,
6/03/2016 6:04,131,,,,
6/03/2016 6:27,130,,,,
6/03/2016 6:51,129,,,,
6/03/2016 7:00,128,,,,
6/03/2016 7:04,127,,,,
6/03/2016 7:05,126,,,,
6/03/2016 7:20,125,,,,
6/03/2016 7:27,124,,,,
6/03/2016 7:35,123,,,,
6/03/2016 7:38,122,,,,
6/03/2016 7:43,121,,,,
6/03/2016 7:53,120,,,,
6/03/2016 7:57,119,,,,
6/03/2016 7:58,118,,,,
6/03/2016 8:03,116,,,,
6/03/2016 8:04,114,,,,
6/03/2016 8:07,113,,,,
6/03/2016 8:15,112,,,,
6/03/2016 8:20,111,,,,
6/03/2016 8:25,110,,,,
6/03/2016 8:31,109,,,,
6/03/2016 8:36,108,,,,
6/03/2016 8:38,107,,,,
6/03/2016 8:42,105,,,,
6/03/2016 8:43,104,,,,
6/03/2016 8:50,103,,,,
6/03/2016 8:51,102,,,,
6/03/2016 8:53,101,,,,
6/03/2016 8:54,100,,,,
6/03/2016 8:55,98,,,,
6/03/2016 8:56,97,,,,
6/03/2016 8:59,96,,,,
6/03/2016 9:00,95,,,,
6/03/2016 9:02,94,,,,
6/03/2016 9:04,93,,,,
6/03/2016 9:07,92,,,,
6/03/2016 9:09,91,,,,
6/03/2016 9:10,90,,,,
6/03/2016 9:15,89,,,,
6/03/2016 9:18,88,,,,
6/03/2016 9:19,87,,,,
6/03/2016 9:20,85,,,,
6/03/2016 9:21,83,,,,
6/03/2016 9:24,82,,,,
6/03/2016 9:25,81,,,,
6/03/2016 9:27,80,,,,
6/03/2016 9:29,79,,,,
6/03/2016 9:37,77,,,,
6/03/2016 9:38,76,,,,
6/03/2016 9:40,75,,,,
6/03/2016 9:41,73,,,,
6/03/2016 9:42,72,,,,
6/03/2016 9:43,71,,,,
6/03/2016 9:44,70,,,,
6/03/2016 9:45,69,,,,
6/03/2016 9:46,68,,,,
6/03/2016 9:52,66,,,,
6/03/2016 9:53,63,,,,
6/03/2016 9:55,62,,,,
6/03/2016 10:00,61,,,,
6/03/2016 11:26,60,,,,
6/03/2016 11:45,59,,,,
6/03/2016 14:01,60,,,,
6/03/2016 14:06,61,,,,
6/03/2016 14:35,62,,,,
6/03/2016 14:52,63,,,,
6/03/2016 15:04,64,,,,
6/03/2016 15:05,65,,,,
6/03/2016 15:17,66,,,,
6/03/2016 15:29,67,,,,
6/03/2016 15:38,68,,,,
6/03/2016 15:49,69,,,,
6/03/2016 15:57,70,,,,
6/03/2016 16:20,71,,,,
6/03/2016 16:35,72,,,,
6/03/2016 16:49,73,,,,
6/03/2016 17:47,74,,,,
6/03/2016 18:20,75,,,,
6/03/2016 18:27,76,,,,
6/03/2016 18:29,77,,,,
7/03/2016 8:11,76,,,,
7/03/2016 8:15,74,,,,
7/03/2016 8:16,73,,,,
7/03/2016 8:45,72,,,,
7/03/2016 9:02,71,,,,
7/03/2016 9:04,70,,,,
7/03/2016 9:13,69,,,,
7/03/2016 9:15,68,,,,
7/03/2016 9:23,67,,,,
7/03/2016 9:55,66,,,,
7/03/2016 10:37,65,,,,
7/03/2016 11:47,64,,,,
7/03/2016 14:01,65,,,,
7/03/2016 14:04,67,,,,
7/03/2016 14:15,68,,,,
7/03/2016 14:16,69,,,,
7/03/2016 14:20,71,,,,
7/03/2016 14:23,72,,,,
7/03/2016 14:28,74,,,,
7/03/2016 14:32,75,,,,
7/03/2016 14:35,76,,,,
7/03/2016 14:37,77,,,,
7/03/2016 14:38,79,,,,
7/03/2016 14:41,80,,,,
7/03/2016 14:42,82,,,,
7/03/2016 15:04,83,,,,
7/03/2016 15:10,84,,,,
7/03/2016 15:14,86,,,,
7/03/2016 15:19,87,,,,
7/03/2016 15:20,88,,,,
7/03/2016 15:26,89,,,,
7/03/2016 15:41,90,,,,
7/03/2016 15:42,91,,,,
7/03/2016 15:44,92,,,,
7/03/2016 15:46,94,,,,
7/03/2016 15:47,95,,,,
7/03/2016 16:01,96,,,,
7/03/2016 16:20,97,,,,
7/03/2016 16:21,98,,,,
7/03/2016 16:27,99,,,,
7/03/2016 16:28,100,,,,
7/03/2016 16:37,101,,,,
7/03/2016 16:39,102,,,,
7/03/2016 16:48,103,,,,
7/03/2016 16:54,104,,,,
7/03/2016 17:09,105,,,,
7/03/2016 17:12,106,,,,
7/03/2016 17:25,107,,,,
7/03/2016 17:29,108,,,,
7/03/2016 17:30,109,,,,
7/03/2016 17:45,110,,,,
7/03/2016 17:55,111,,,,
7/03/2016 18:04,112,,,,
7/03/2016 18:12,113,,,,
7/03/2016 18:16,114,,,,
7/03/2016 18:21,115,,,,
7/03/2016 18:47,116,,,,
7/03/2016 18:52,117,,,,
7/03/2016 18:54,118,,,,
8/03/2016 5:54,117,,,,
8/03/2016 7:08,116,,,,
8/03/2016 7:21,115,,,,
8/03/2016 7:22,114,,,,
8/03/2016 7:41,113,,,,
8/03/2016 8:11,112,,,,
8/03/2016 8:30,110,,,,
8/03/2016 8:40,109,,,,
8/03/2016 8:52,108,,,,
8/03/2016 8:55,106,,,,
8/03/2016 9:03,105,,,,
8/03/2016 9:20,104,,,,
8/03/2016 9:31,103,,,,
8/03/2016 9:37,102,,,,
8/03/2016 9:40,100,,,,
8/03/2016 9:45,99,,,,
8/03/2016 9:55,98,,,,
8/03/2016 10:06,97,,,,
8/03/2016 10:25,96,,,,
8/03/2016 13:09,97,,,,
8/03/2016 14:09,98,,,,
8/03/2016 14:11,99,,,,
8/03/2016 14:16,100,,,,
8/03/2016 14:20,102,,,,
8/03/2016 14:25,103,,,,
8/03/2016 14:29,104,,,,
8/03/2016 14:33,105,,,,
8/03/2016 14:44,106,,,,
8/03/2016 14:45,108,,,,
8/03/2016 14:51,109,,,,
8/03/2016 14:54,110,,,,
8/03/2016 14:56,112,,,,
8/03/2016 15:04,113,,,,
8/03/2016 15:17,114,,,,
8/03/2016 15:21,115,,,,
8/03/2016 15:26,116,,,,
8/03/2016 15:32,117,,,,
8/03/2016 15:34,118,,,,
8/03/2016 16:14,120,,,,
8/03/2016 16:16,121,,,,
8/03/2016 16:20,122,,,,
8/03/2016 16:37,123,,,,
8/03/2016 16:42,124,,,,
8/03/2016 16:45,125,,,,
8/03/2016 16:58,126,,,,
8/03/2016 17:01,127,,,,
8/03/2016 17:07,128,,,,
8/03/2016 17:28,129,,,,
8/03/2016 17:50,130,,,,
8/03/2016 17:51,131,,,,
8/03/2016 18:13,132,,,,
8/03/2016 18:32,133,,,,
8/03/2016 18:58,134,,,,
8/03/2016 19:12,135,,,,
8/03/2016 19:17,136,,,,
8/03/2016 20:30,137,,,,
8/03/2016 20:34,138,,,,
8/03/2016 20:53,139,,,,
9/03/2016 5:34,138,,,,
9/03/2016 5:47,137,,,,
9/03/2016 6:22,136,,,,
9/03/2016 6:30,135,,,,
9/03/2016 6:40,134,,,,
9/03/2016 6:48,133,,,,
9/03/2016 6:58,132,,,,
9/03/2016 7:05,131,,,,
9/03/2016 7:30,130,,,,
9/03/2016 7:33,129,,,,
9/03/2016 7:41,128,,,,
9/03/2016 7:42,127,,,,
9/03/2016 7:50,126,,,,
9/03/2016 7:58,125,,,,
9/03/2016 8:13,124,,,,
9/03/2016 8:19,123,,,,
9/03/2016 8:23,122,,,,
9/03/2016 8:25,121,,,,
9/03/2016 8:30,120,,,,
9/03/2016 8:32,118,,,,
9/03/2016 8:33,117,,,,
9/03/2016 8:37,116,,,,
9/03/2016 8:38,115,,,,
9/03/2016 8:43,114,,,,
9/03/2016 8:44,113,,,,
9/03/2016 9:05,112,,,,
9/03/2016 9:08,111,,,,
9/03/2016 9:11,110,,,,
9/03/2016 9:12,109,,,,
9/03/2016 9:16,107,,,,
9/03/2016 9:19,106,,,,
9/03/2016 9:20,105,,,,
9/03/2016 9:21,104,,,,
9/03/2016 9:28,103,,,,
9/03/2016 9:30,101,,,,
9/03/2016 9:32,100,,,,
9/03/2016 9:36,98,,,,
9/03/2016 9:37,95,,,,
9/03/2016 9:38,94,,,,
9/03/2016 9:47,93,,,,
9/03/2016 9:51,92,,,,
9/03/2016 9:57,91,,,,
9/03/2016 10:07,90,,,,
9/03/2016 11:18,89,,,,
9/03/2016 14:01,90,,,,
9/03/2016 14:05,91,,,,
9/03/2016 14:06,92,,,,
9/03/2016 14:07,93,,,,
9/03/2016 14:09,94,,,,
9/03/2016 14:11,95,,,,
9/03/2016 14:14,96,,,,
9/03/2016 14:15,97,,,,
9/03/2016 14:19,98,,,,
9/03/2016 14:20,99,,,,
9/03/2016 14:24,100,,,,
9/03/2016 14:29,101,,,,
9/03/2016 14:30,102,,,,
9/03/2016 14:33,103,,,,
9/03/2016 14:34,104,,,,
9/03/2016 14:40,105,,,,
9/03/2016 14:43,106,,,,
9/03/2016 15:03,107,,,,
9/03/2016 15:04,109,,,,
9/03/2016 15:10,110,,,,
9/03/2016 15:16,111,,,,
9/03/2016 15:21,112,,,,
9/03/2016 15:22,113,,,,
9/03/2016 15:32,114,,,,
9/03/2016 15:35,115,,,,
9/03/2016 15:37,116,,,,
9/03/2016 15:42,117,,,,
9/03/2016 15:49,118,,,,
9/03/2016 15:50,119,,,,
9/03/2016 15:51,120,,,,
9/03/2016 15:55,121,,,,
9/03/2016 16:13,122,,,,
9/03/2016 16:16,123,,,,
9/03/2016 16:17,124,,,,
9/03/2016 16:21,125,,,,
9/03/2016 16:25,126,,,,
9/03/2016 16:43,127,,,,
9/03/2016 16:56,128,,,,
9/03/2016 17:00,129,,,,
9/03/2016 17:13,130,,,,
9/03/2016 17:32,131,,,,
9/03/2016 17:37,132,,,,
9/03/2016 17:44,133,,,,
9/03/2016 17:47,134,,,,
9/03/2016 17:52,135,,,,
9/03/2016 17:59,136,,,,
9/03/2016 18:04,137,,,,
9/03/2016 18:10,139,,,,
9/03/2016 18:20,140,,,,
9/03/2016 19:10,141,,,,
9/03/2016 19:16,142,,,,
9/03/2016 19:20,143,,,,
9/03/2016 19:30,144,,,,
9/03/2016 19:31,145,,,,
9/03/2016 19:33,146,,,,
9/03/2016 19:51,147,,,,
9/03/2016 20:11,148,,,,
10/03/2016 6:54,147,,,,
10/03/2016 7:21,146,,,,
10/03/2016 7:34,145,,,,
10/03/2016 7:41,144,,,,
10/03/2016 7:45,143,,,,
10/03/2016 7:46,142,,,,
10/03/2016 8:17,141,,,,
10/03/2016 8:18,140,,,,
10/03/2016 8:40,139,,,,
10/03/2016 8:44,138,,,,
10/03/2016 8:50,137,,,,
10/03/2016 8:56,136,,,,
10/03/2016 9:05,133,,,,
10/03/2016 9:06,132,,,,
10/03/2016 9:08,131,,,,
10/03/2016 9:10,130,,,,
10/03/2016 9:18,129,,,,
10/03/2016 9:33,128,,,,
10/03/2016 9:39,127,,,,
10/03/2016 9:43,125,,,,
10/03/2016 9:51,124,,,,
10/03/2016 9:54,123,,,,
10/03/2016 9:56,122,,,,
10/03/2016 10:49,121,,,,
10/03/2016 11:41,120,,,,
10/03/2016 14:20,121,,,,
10/03/2016 14:32,122,,,,
10/03/2016 14:42,123,,,,
10/03/2016 14:45,124,,,,
10/03/2016 14:48,125,,,,
10/03/2016 15:00,126,,,,
10/03/2016 15:03,127,,,,
10/03/2016 15:05,128,,,,
10/03/2016 15:44,129,,,,
10/03/2016 15:55,130,,,,
10/03/2016 15:57,131,,,,
10/03/2016 16:05,132,,,,
10/03/2016 16:09,133,,,,
10/03/2016 16:14,134,,,,
10/03/2016 16:22,135,,,,
10/03/2016 16:41,136,,,,
10/03/2016 17:08,137,,,,
10/03/2016 17:16,138,,,,
10/03/2016 17:19,139,,,,
10/03/2016 17:25,140,,,,
10/03/2016 17:49,141,,,,
10/03/2016 18:40,142,,,,
10/03/2016 18:51,143,,,,
10/03/2016 19:12,144,,,,
10/03/2016 19:16,145,,,,
10/03/2016 20:16,146,,,,
11/03/2016 6:39,145,,,,
11/03/2016 7:27,144,,,,
11/03/2016 7:40,143,,,,
11/03/2016 7:48,142,,,,
11/03/2016 7:55,141,,,,
11/03/2016 8:04,140,,,,
11/03/2016 8:23,138,,,,
11/03/2016 8:25,137,,,,
11/03/2016 8:31,136,,,,
11/03/2016 8:40,135,,,,
11/03/2016 8:42,134,,,,
11/03/2016 8:52,133,,,,
11/03/2016 8:53,131,,,,
11/03/2016 8:57,130,,,,
11/03/2016 9:04,129,,,,
11/03/2016 9:09,128,,,,
11/03/2016 9:17,127,,,,
11/03/2016 9:38,126,,,,
11/03/2016 9:43,125,,,,
11/03/2016 9:56,124,,,,
11/03/2016 10:00,123,,,,
11/03/2016 10:30,122,,,,
11/03/2016 12:43,121,,,,
11/03/2016 14:01,122,,,,
11/03/2016 14:06,123,,,,
11/03/2016 14:08,124,,,,
11/03/2016 14:16,125,,,,
11/03/2016 14:22,126,,,,
11/03/2016 14:26,128,,,,
11/03/2016 14:31,129,,,,
11/03/2016 14:41,130,,,,
11/03/2016 14:51,131,,,,
11/03/2016 14:59,132,,,,
11/03/2016 15:01,133,,,,
11/03/2016 15:14,134,,,,
11/03/2016 15:16,135,,,,
11/03/2016 15:19,136,,,,
11/03/2016 15:20,137,,,,
11/03/2016 15:28,138,,,,
11/03/2016 15:32,139,,,,
11/03/2016 15:56,140,,,,
11/03/2016 16:06,141,,,,
11/03/2016 16:14,142,,,,
11/03/2016 16:18,143,,,,
11/03/2016 16:21,144,,,,
11/03/2016 16:23,145,,,,
11/03/2016 16:25,146,,,,
11/03/2016 16:28,147,,,,
11/03/2016 16:29,148,,,,
11/03/2016 16:32,149,,,,
11/03/2016 16:44,150,,,,
11/03/2016 16:53,151,,,,
11/03/2016 17:04,152,,,,
11/03/2016 17:06,153,,,,
11/03/2016 17:15,154,,,,
11/03/2016 17:16,155,,,,
11/03/2016 17:23,156,,,,
11/03/2016 17:26,157,,,,
11/03/2016 17:43,158,,,,
11/03/2016 17:55,159,,,,
11/03/2016 17:58,160,,,,
11/03/2016 18:28,161,,,,
11/03/2016 18:32,162,,,,
11/03/2016 18:33,163,,,,
11/03/2016 18:40,164,,,,
11/03/2016 18:44,165,,,,
11/03/2016 19:12,166,,,,
11/03/2016 21:16,167,,,,
11/03/2016 21:28,168,,,,
11/03/2016 22:21,169,,,,
12/03/2016 6:15,168,,,,
12/03/2016 6:27,167,,,,
12/03/2016 6:30,166,,,,
12/03/2016 6:32,165,,,,
12/03/2016 6:53,164,,,,
12/03/2016 6:57,163,,,,
12/03/2016 7:04,162,,,,
12/03/2016 7:10,161,,,,
12/03/2016 7:23,159,,,,
12/03/2016 7:24,158,,,,
12/03/2016 7:28,157,,,,
12/03/2016 7:30,156,,,,
12/03/2016 7:46,155,,,,
12/03/2016 7:50,154,,,,
12/03/2016 7:52,153,,,,
12/03/2016 7:55,152,,,,
12/03/2016 7:59,151,,,,
12/03/2016 8:01,150,,,,
12/03/2016 8:02,149,,,,
12/03/2016 8:03,148,,,,
12/03/2016 8:06,146,,,,
12/03/2016 8:11,144,,,,
12/03/2016 8:12,143,,,,
12/03/2016 8:15,142,,,,
12/03/2016 8:19,141,,,,
12/03/2016 8:21,140,,,,
12/03/2016 8:27,139,,,,
12/03/2016 8:28,138,,,,
12/03/2016 8:29,137,,,,
12/03/2016 8:34,135,,,,
12/03/2016 8:36,134,,,,
12/03/2016 8:42,133,,,,
12/03/2016 8:44,132,,,,
12/03/2016 8:45,131,,,,
12/03/2016 8:47,130,,,,
12/03/2016 8:49,129,,,,
12/03/2016 8:51,128,,,,
12/03/2016 9:05,127,,,,
12/03/2016 9:09,126,,,,
12/03/2016 9:10,125,,,,
12/03/2016 9:13,124,,,,
12/03/2016 9:15,123,,,,
12/03/2016 9:16,122,,,,
12/03/2016 9:18,121,,,,
12/03/2016 9:20,120,,,,
12/03/2016 9:23,119,,,,
12/03/2016 9:24,118,,,,
12/03/2016 9:25,116,,,,
12/03/2016 9:30,115,,,,
12/03/2016 9:36,114,,,,
12/03/2016 9:37,113,,,,
12/03/2016 9:44,112,,,,
12/03/2016 9:45,111,,,,
12/03/2016 9:46,110,,,,
12/03/2016 9:47,108,,,,
12/03/2016 9:54,107,,,,
12/03/2016 9:58,106,,,,
12/03/2016 10:00,105,,,,
12/03/2016 10:28,104,,,,
12/03/2016 11:19,103,,,,
12/03/2016 11:20,102,,,,
12/03/2016 14:00,103,,,,
12/03/2016 14:02,104,,,,
12/03/2016 14:03,105,,,,
12/03/2016 14:10,106,,,,
12/03/2016 14:20,107,,,,
12/03/2016 14:24,108,,,,
12/03/2016 14:28,109,,,,
12/03/2016 14:29,110,,,,
12/03/2016 14:35,111,,,,
12/03/2016 14:49,112,,,,
12/03/2016 14:52,113,,,,
12/03/2016 14:53,114,,,,
12/03/2016 15:05,115,,,,
12/03/2016 15:09,116,,,,
12/03/2016 15:14,117,,,,
12/03/2016 15:18,118,,,,
12/03/2016 15:19,120,,,,
12/03/2016 15:21,122,,,,
12/03/2016 15:26,123,,,,
12/03/2016 15:27,124,,,,
12/03/2016 15:29,125,,,,
12/03/2016 15:30,126,,,,
12/03/2016 15:33,127,,,,
12/03/2016 15:34,128,,,,
12/03/2016 15:50,129,,,,
12/03/2016 15:54,130,,,,
12/03/2016 16:00,132,,,,
12/03/2016 16:07,133,,,,
12/03/2016 16:18,134,,,,
12/03/2016 16:26,135,,,,
12/03/2016 16:30,137,,,,
12/03/2016 16:34,138,,,,
12/03/2016 16:49,139,,,,
12/03/2016 16:55,140,,,,
12/03/2016 17:05,141,,,,
12/03/2016 17:13,142,,,,
12/03/2016 17:19,143,,,,
12/03/2016 17:24,144,,,,
12/03/2016 17:59,145,,,,
12/03/2016 18:15,146,,,,
12/03/2016 18:16,147,,,,
12/03/2016 18:29,148,,,,
12/03/2016 18:38,149,,,,
12/03/2016 18:46,150,,,,
12/03/2016 18:55,151,,,,
12/03/2016 19:41,152,,,,
12/03/2016 20:11,153,,,,
12/03/2016 22:43,154,,,,
13/03/2016 6:02,153,,,,
13/03/2016 6:07,152,,,,
13/03/2016 6:44,151,,,,
13/03/2016 6:52,150,,,,
13/03/2016 6:56,149,,,,
13/03/2016 7:22,148,,,,
13/03/2016 7:31,147,,,,
13/03/2016 7:32,146,,,,
13/03/2016 7:36,145,,,,
13/03/2016 7:50,144,,,,
13/03/2016 7:52,143,,,,
13/03/2016 8:01,142,,,,
13/03/2016 8:04,141,,,,
13/03/2016 8:05,140,,,,
13/03/2016 8:08,137,,,,
13/03/2016 8:15,136,,,,
13/03/2016 8:16,134,,,,
13/03/2016 8:18,133,,,,
13/03/2016 8:19,132,,,,
13/03/2016 8:21,131,,,,
13/03/2016 8:22,130,,,,
13/03/2016 8:23,128,,,,
13/03/2016 8:26,127,,,,
13/03/2016 8:27,126,,,,
13/03/2016 8:29,125,,,,
13/03/2016 8:30,124,,,,
13/03/2016 8:33,123,,,,
13/03/2016 8:37,122,,,,
13/03/2016 8:41,121,,,,
13/03/2016 8:43,120,,,,
13/03/2016 8:47,119,,,,
13/03/2016 8:48,117,,,,
13/03/2016 8:50,116,,,,
13/03/2016 8:52,115,,,,
13/03/2016 8:55,113,,,,
13/03/2016 8:56,112,,,,
13/03/2016 8:59,111,,,,
13/03/2016 9:00,110,,,,
13/03/2016 9:03,109,,,,
13/03/2016 9:04,108,,,,
13/03/2016 9:06,107,,,,
13/03/2016 9:10,106,,,,
13/03/2016 9:14,105,,,,
13/03/2016 9:15,104,,,,
13/03/2016 9:16,102,,,,
13/03/2016 9:17,99,,,,
13/03/2016 9:21,98,,,,
13/03/2016 9:23,96,,,,
13/03/2016 9:24,95,,,,
13/03/2016 9:28,94,,,,
13/03/2016 9:29,93,,,,
13/03/2016 9:31,91,,,,
13/03/2016 9:32,90,,,,
13/03/2016 9:34,89,,,,
13/03/2016 9:35,88,,,,
13/03/2016 9:37,86,,,,
13/03/2016 9:38,85,,,,
13/03/2016 9:39,83,,,,
13/03/2016 9:42,81,,,,
13/03/2016 9:43,80,,,,
13/03/2016 9:47,79,,,,
13/03/2016 9:48,78,,,,
13/03/2016 9:51,77,,,,
13/03/2016 9:53,76,,,,
13/03/2016 9:54,75,,,,
13/03/2016 9:56,73,,,,
13/03/2016 9:58,71,,,,
13/03/2016 9:59,70,,,,
13/03/2016 10:00,68,,,,
13/03/2016 10:52,67,,,,
13/03/2016 14:26,68,,,,
13/03/2016 14:28,69,,,,
13/03/2016 14:45,70,,,,
